customer,product,2004_qty_month1,2004_qty_month2,2004_qty_month3,2004_qty_month4,2004_qty_month5,2004_qty_month6,2004_qty_month7,2004_qty_month8,2004_qty_month9,2004_qty_month10,2004_qty_month11,2004_qty_month12,2004_qty_quarter1,2004_qty_quarter2,2004_qty_quarter3,2004_qty_quarter4,2004_Total_qty
51258016,PRD3,0,30,154,60,90,60,60,30,67,60,60,60,184,210,157,180,731
51258016,PRD1,780,303,642,600,510,350,963,524,360,420,690,396,1725,1460,1847,1506,6538
51263069,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51263069,PRD1,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,100,200
51264089,PRD2,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,12
51270064,PRD2,120,150,300,300,330,300,330,180,270,0,0,0,570,930,780,0,2280
51270064,PRD3,150,240,90,240,210,180,180,300,210,240,150,90,480,630,690,480,2280
51270064,PRD1,780,810,2208,750,750,2676,780,1110,1680,1080,1050,870,3798,4176,3570,3000,14544
51271090,PRD2,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
51271090,PRD1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30
51273007,PRD2,60,20,0,0,0,60,30,20,40,0,0,0,80,60,90,0,230
51273007,PRD3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,40
51273007,PRD1,90,0,0,0,30,0,30,30,0,50,0,0,90,30,60,50,230
51274146,PRD1,0,0,0,0,0,60,120,0,0,0,0,0,0,60,120,0,180
51276020,PRD2,1590,1600,1050,1470,870,1310,1230,1490,970,0,0,0,4240,3650,3690,0,11580
51276020,PRD3,150,270,270,90,120,450,330,600,510,1380,840,570,690,660,1440,2790,5580
51276020,PRD1,600,150,420,540,600,720,210,390,480,570,480,310,1170,1860,1080,1360,5470
51277082,PRD2,186,213,182,150,150,275,210,60,180,0,0,0,581,575,450,0,1606
51277082,PRD3,60,30,91,60,135,173,256,35,166,376,158,90,181,368,457,624,1630
51277082,PRD1,271,60,302,420,390,360,0,180,120,120,60,0,633,1170,300,180,2283
51279106,PRD2,30,0,0,0,0,30,0,0,0,0,0,0,30,30,0,0,60
51279106,PRD1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,20
51282007,PRD2,240,90,240,180,180,180,240,120,180,0,0,0,570,540,540,0,1650
51282007,PRD3,0,0,80,110,0,30,210,50,0,90,120,60,80,140,260,270,750
51282007,PRD1,510,234,804,250,330,510,440,278,304,785,480,420,1548,1090,1022,1685,5345
51282147,PRD2,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60
51282147,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51284085,PRD2,460,180,240,270,820,500,740,90,900,0,0,0,880,1590,1730,0,4200
51284085,PRD3,1580,1060,1030,1200,1330,720,1280,1510,1480,1520,1630,360,3670,3250,4270,3510,14700
51284085,PRD1,5300,4470,4310,4130,3920,2460,2490,4060,2930,4150,4630,2730,14080,10510,9480,11510,45580
51285072,PRD2,240,30,60,150,0,90,90,0,30,0,0,0,330,240,120,0,690
51285072,PRD1,330,30,240,240,0,120,0,120,120,120,120,240,600,360,240,480,1680
51286062,PRD1,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
51456025,PRD3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,12
51467080,PRD1,30,0,0,0,60,0,0,0,0,0,0,0,30,60,0,0,90
51471006,PRD2,90,210,30,480,152,120,240,180,240,0,0,0,330,752,660,0,1742
51471006,PRD3,210,150,120,120,140,140,114,130,70,138,238,420,480,400,314,796,1990
51471006,PRD1,436,330,402,615,540,684,675,490,702,285,680,417,1168,1839,1867,1382,6256
51472006,PRD1,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
51473125,PRD2,0,0,60,0,150,0,0,120,0,0,0,0,60,150,120,0,330
51473125,PRD3,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,30
51473125,PRD1,180,30,120,330,90,90,30,240,60,0,60,30,330,510,330,90,1260
51476035,PRD2,0,0,0,0,0,10,0,0,10,0,0,0,0,10,10,0,20
51476035,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51476170,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51477114,PRD2,570,210,540,360,480,330,330,540,330,60,0,0,1320,1170,1200,60,3750
51477114,PRD3,30,0,0,0,0,0,0,0,0,270,270,270,30,0,0,810,840
51477114,PRD1,0,180,30,60,150,90,90,60,120,60,180,270,210,300,270,510,1290
51478062,PRD2,60,60,30,0,60,30,60,30,45,0,0,0,150,90,135,0,375
51478062,PRD1,0,60,60,30,60,30,60,30,60,90,60,150,120,120,150,300,690
51479006,PRD2,90,90,180,60,30,90,30,30,90,0,0,0,360,180,150,0,690
51479006,PRD3,750,438,400,390,465,300,360,510,761,405,840,150,1588,1155,1631,1395,5769
51479006,PRD1,90,0,180,60,150,270,474,300,350,800,774,440,270,480,1124,2014,3888
51479129,PRD2,60,60,60,0,60,90,60,105,0,0,0,0,180,150,165,0,495
51479129,PRD3,0,0,0,100,130,30,75,0,40,57,20,0,0,260,115,77,452
51479129,PRD1,20,0,40,50,240,360,210,200,70,180,30,0,60,650,480,210,1400
51480076,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51481028,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51482100,PRD2,150,90,180,240,120,120,240,190,270,0,0,0,420,480,700,0,1600
51482100,PRD3,0,30,90,30,30,0,60,30,30,120,30,0,120,60,120,150,450
51482100,PRD1,120,180,150,180,180,60,180,60,30,120,240,254,450,420,270,614,1754
51484122,PRD2,0,0,15,30,0,0,0,0,0,0,0,0,15,30,0,0,45
51486204,PRD3,0,0,0,0,0,0,0,0,15,0,0,60,0,0,15,60,75
51486204,PRD1,20,0,20,0,0,0,0,0,0,0,0,0,40,0,0,0,40
51568007,PRD2,60,90,0,0,0,0,0,0,0,0,0,0,150,0,0,0,150
51568007,PRD3,0,0,0,0,0,0,90,0,60,0,60,60,0,0,150,120,270
51568007,PRD1,180,120,222,120,120,60,120,60,0,0,0,0,522,300,180,0,1002
51571006,PRD2,25,10,60,34,0,0,0,0,0,0,0,0,95,34,0,0,129
51571006,PRD3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,25
51571006,PRD1,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,60
51572052,PRD3,30,30,30,0,60,60,30,0,30,30,30,30,90,120,60,90,360
51574023,PRD2,0,0,60,0,120,60,60,120,60,0,0,0,60,180,240,0,480
51574023,PRD1,0,0,0,0,30,60,0,0,0,0,0,0,0,90,0,0,90
51575084,PRD2,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10
51575084,PRD3,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,60
51580032,PRD2,420,450,460,770,640,480,700,730,480,30,0,0,1330,1890,1910,30,5160
51580032,PRD3,60,30,90,0,30,60,30,90,30,80,30,60,180,90,150,170,590
51580032,PRD1,300,300,240,270,180,240,180,270,450,810,480,660,840,690,900,1950,4380
51581077,PRD2,564,244,304,274,364,244,604,390,124,0,0,0,1112,882,1118,0,3112
51581077,PRD3,180,120,90,150,90,120,150,180,90,180,360,150,390,360,420,690,1860
51581077,PRD1,90,150,90,120,90,90,90,90,210,270,360,270,330,300,390,900,1920
51583004,PRD2,30,60,30,30,0,0,30,0,0,0,0,0,120,30,30,0,180
51583004,PRD3,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
51585071,PRD2,60,90,150,0,30,100,120,30,30,0,0,0,300,130,180,0,610
51585071,PRD3,30,90,0,190,0,60,0,0,35,235,0,0,120,250,35,235,640
51585071,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62984,PRD1,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
51873019,PRD2,170,0,0,60,0,0,100,0,90,0,0,0,170,60,190,0,420
51873019,PRD1,0,0,0,0,0,0,400,0,0,0,0,0,0,0,400,0,400
51875043,PRD2,180,104,120,120,120,90,220,315,100,0,0,0,404,330,635,0,1369
51875043,PRD3,180,90,250,150,210,180,100,120,30,120,30,30,520,540,250,180,1490
51875043,PRD1,430,490,345,420,490,530,540,610,315,270,455,430,1265,1440,1465,1155,5325
51882076,PRD2,0,0,0,60,30,90,30,90,30,0,0,0,0,180,150,0,330
51882076,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51882076,PRD1,0,0,42,0,0,42,0,0,0,0,0,0,42,42,0,0,84
51887023,PRD2,0,30,0,30,0,130,0,0,30,0,0,0,30,160,30,0,220
51887023,PRD1,0,30,0,0,15,0,30,30,0,0,0,0,30,15,60,0,105
51973007,PRD2,180,160,150,180,180,210,240,120,120,0,0,0,490,570,480,0,1540
51973007,PRD3,0,60,0,60,30,60,70,90,60,30,30,0,60,150,220,60,490
51973007,PRD1,60,90,30,120,150,0,150,60,0,120,90,120,180,270,210,330,990
51975023,PRD2,90,270,230,180,310,60,230,320,470,0,0,0,590,550,1020,0,2160
51975023,PRD1,30,30,90,150,150,180,190,240,240,360,270,418,150,480,670,1048,2348
51976048,PRD2,415,325,362,325,595,375,435,445,399,60,0,0,1102,1295,1279,60,3736
51976048,PRD3,270,360,270,330,240,120,210,240,210,300,240,210,900,690,660,750,3000
51976048,PRD1,840,630,1080,690,780,960,960,1174,1020,1054,1432,1080,2550,2430,3154,3566,11700
51977055,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51978080,PRD2,0,0,0,60,0,0,0,60,0,0,0,0,0,60,60,0,120
51978080,PRD1,0,0,120,0,90,60,0,0,0,0,0,0,120,150,0,0,270
51979097,PRD2,111,90,90,30,90,120,180,120,30,0,0,0,291,240,330,0,861
51979097,PRD3,360,450,210,180,510,390,320,702,150,450,360,180,1020,1080,1172,990,4262
51979097,PRD1,428,856,916,466,676,698,736,330,300,150,460,390,2200,1840,1366,1000,6406
51980114,PRD2,0,30,0,0,30,0,0,0,0,0,0,0,30,30,0,0,60
51980114,PRD3,0,0,0,0,0,15,60,30,60,0,0,0,0,15,150,0,165
51980114,PRD1,0,30,0,0,0,0,0,0,0,20,0,0,30,0,0,20,50
51982024,PRD2,111,90,60,90,30,0,60,30,30,0,0,0,261,120,120,0,501
51982024,PRD1,0,0,60,120,60,60,120,90,120,60,60,0,60,240,330,120,750
51984082,PRD2,60,90,60,60,90,90,24,30,240,0,0,0,210,240,294,0,744
51984082,PRD3,0,30,0,0,0,0,0,0,0,110,60,30,30,0,0,200,230
51984082,PRD1,60,120,60,180,120,30,150,30,190,428,574,424,240,330,370,1426,2366
51987044,PRD2,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,60
51987044,PRD3,60,30,0,0,30,30,90,90,60,150,180,90,90,60,240,420,810
51987044,PRD1,270,365,270,260,260,220,210,230,230,200,300,320,905,740,670,820,3135
70260051,PRD2,0,0,0,5,0,0,0,0,30,0,0,0,0,5,30,0,35
70260051,PRD1,0,100,0,0,0,100,0,100,0,0,100,0,100,100,100,100,400
70263073,PRD2,0,0,0,30,30,0,0,0,0,0,0,0,0,60,0,0,60
70263073,PRD1,0,60,200,0,0,0,0,0,0,0,0,0,260,0,0,0,260
70272028,PRD3,0,0,0,0,0,0,0,60,0,0,0,60,0,0,60,60,120
70274021,PRD2,150,30,0,30,60,0,30,0,60,0,0,0,180,90,90,0,360
70274021,PRD3,90,120,180,120,120,210,120,210,180,180,60,90,390,450,510,330,1680
70274021,PRD1,60,90,60,30,240,150,120,300,0,60,180,90,210,420,420,330,1380
70275139,PRD2,60,90,60,60,30,60,30,0,0,0,0,0,210,150,30,0,390
70275139,PRD1,0,0,0,0,0,0,60,210,90,90,210,240,0,0,360,540,900
70276118,PRD3,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
70276118,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70277090,PRD2,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42
70280050,PRD2,0,30,30,30,30,30,30,0,0,0,0,0,60,90,30,0,180
70280050,PRD3,0,0,0,0,0,15,30,0,0,0,0,0,0,15,30,0,45
70280050,PRD1,0,0,0,0,0,0,70,0,30,30,30,0,0,0,100,60,160
70282026,PRD2,0,90,90,120,90,180,210,180,90,0,0,0,180,390,480,0,1050
70282026,PRD3,50,75,30,0,0,0,90,300,120,30,210,120,155,0,510,360,1025
70282026,PRD1,90,90,120,30,150,60,90,60,30,180,90,30,300,240,180,300,1020
70285029,PRD2,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,120
70286046,PRD2,300,0,60,90,60,30,90,60,60,0,0,0,360,180,210,0,750
70286046,PRD3,360,240,240,300,300,240,240,240,180,210,210,90,840,840,660,510,2850
70286046,PRD1,630,510,600,270,480,390,480,510,480,420,360,360,1740,1140,1470,1140,5490
70287130,PRD2,0,0,30,0,30,0,30,90,0,0,0,0,30,30,120,0,180
70287130,PRD3,30,90,30,60,120,0,60,60,30,50,0,0,150,180,150,50,530
70287130,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80139011,PRD1,0,0,0,0,0,0,0,0,0,10,100,0,0,0,0,110,110
80163053,PRD2,30,180,30,180,0,120,0,0,0,0,0,0,240,300,0,0,540
80163053,PRD1,30,0,0,0,60,0,0,0,0,0,0,0,30,60,0,0,90
80165031,PRD2,14,0,0,0,0,100,0,0,0,0,0,0,14,100,0,0,114
80167011,PRD1,0,30,60,0,30,0,0,0,0,0,0,0,90,30,0,0,120
80168055,PRD3,0,0,30,0,0,0,0,0,0,0,0,30,30,0,0,30,60
80168055,PRD1,60,0,30,0,0,0,0,0,60,60,120,0,90,0,60,180,330
80170003,PRD1,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,60
80172078,PRD2,90,0,0,90,0,30,60,30,30,0,0,0,90,120,120,0,330
80172078,PRD1,190,150,170,140,90,120,150,120,60,150,120,30,510,350,330,300,1490
80175064,PRD2,0,0,0,0,0,0,30,60,0,0,0,0,0,0,90,0,90
80175064,PRD3,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
80176094,PRD2,90,64,140,120,130,90,370,430,110,0,0,0,294,340,910,0,1544
80176094,PRD3,90,180,250,120,180,150,60,120,90,150,90,60,520,450,270,300,1540
80176094,PRD1,560,340,350,720,470,400,680,530,120,380,466,90,1250,1590,1330,936,5106
80178001,PRD2,60,60,60,30,60,60,90,60,150,0,0,0,180,150,300,0,630
80178001,PRD1,0,30,0,30,0,0,0,0,0,120,0,0,30,30,0,120,180
80184018,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80185076,PRD2,0,0,0,0,0,0,0,28,30,0,0,0,0,0,58,0,58
80185076,PRD3,34,0,84,0,50,0,250,60,140,60,178,180,118,50,450,418,1036
80185076,PRD1,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,90,90
80188137,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80275017,PRD2,100,0,34,0,0,20,0,0,30,0,0,0,134,20,30,0,184
80275017,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80275017,PRD1,0,80,0,0,0,0,50,0,0,0,0,30,80,0,50,30,160
80277030,PRD3,40,4,0,0,0,70,16,40,120,49,20,0,44,70,176,69,359
80277030,PRD1,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,90,90
80280038,PRD2,0,7,40,80,30,20,0,0,0,0,0,0,47,130,0,0,177
80280038,PRD3,20,0,0,0,0,14,20,7,7,0,0,0,20,14,34,0,68
80280038,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80284068,PRD2,95,70,150,120,30,0,60,124,94,0,0,0,315,150,278,0,743
80284068,PRD3,30,30,30,30,14,185,0,80,70,90,70,0,90,229,150,160,629
80284068,PRD1,128,34,30,60,180,120,150,180,150,180,60,30,192,360,480,270,1302
80286035,PRD2,213,0,271,119,118,118,240,141,21,0,0,0,484,355,402,0,1241
80286035,PRD3,390,172,150,180,120,150,150,30,208,190,30,150,712,450,388,370,1920
80286035,PRD1,150,60,960,90,56,60,40,220,20,20,74,100,1170,206,280,194,1850
100152079,PRD2,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
100152079,PRD3,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,20
100152079,PRD1,0,0,0,0,0,0,150,0,0,0,0,0,0,0,150,0,150
100160032,PRD2,60,0,0,60,104,30,30,90,0,0,0,0,60,194,120,0,374
100160032,PRD1,0,60,0,0,390,0,0,0,0,60,0,0,60,390,0,60,510
100162073,PRD2,840,824,770,630,660,320,510,780,360,0,0,0,2434,1610,1650,0,5694
100162073,PRD3,397,150,160,374,198,290,350,210,179,538,394,334,707,862,739,1266,3574
100162073,PRD1,300,60,450,210,150,390,90,330,240,300,360,300,810,750,660,960,3180
100172045,PRD2,40,80,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120
100172045,PRD3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20
100173048,PRD2,180,240,110,300,90,220,120,120,100,0,0,0,530,610,340,0,1480
100173048,PRD3,0,60,0,0,60,30,90,30,60,60,60,150,60,90,180,270,600
100173048,PRD1,1170,1580,1090,1230,1270,1340,1230,1430,1530,1208,1000,1290,3840,3840,4190,3498,15368
100174045,PRD2,360,300,60,160,390,60,0,360,42,0,0,0,720,610,402,0,1732
100174045,PRD3,0,60,0,0,0,0,0,0,90,0,0,60,60,0,90,60,210
100174045,PRD1,0,40,40,60,40,20,60,0,60,0,240,120,80,120,120,360,680
100175153,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100176120,PRD2,698,994,1050,870,804,920,705,612,280,0,0,0,2742,2594,1597,0,6933
100176120,PRD3,1230,643,1205,1511,1366,1049,1400,830,1818,2379,1187,1290,3078,3926,4048,4856,15908
100176120,PRD1,490,300,300,590,330,510,180,240,480,720,705,450,1090,1430,900,1875,5295
100177086,PRD2,0,0,0,34,0,2,0,0,0,0,0,0,0,36,0,0,36
100178042,PRD1,0,0,0,0,125,90,0,0,0,0,0,0,0,215,0,0,215
100181048,PRD2,150,60,210,180,120,180,270,90,150,0,0,0,420,480,510,0,1410
100181048,PRD3,0,60,60,30,60,30,60,60,30,104,34,34,120,120,150,172,562
100181048,PRD1,470,420,370,330,280,248,1054,610,157,565,570,370,1260,858,1821,1505,5444
100182159,PRD2,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
100182159,PRD1,60,0,120,60,150,240,120,120,60,60,60,60,180,450,300,180,1110
100183114,PRD3,0,0,0,0,0,0,0,20,0,30,0,0,0,0,20,30,50
100184086,PRD2,480,185,210,392,270,260,375,180,120,0,0,0,875,922,675,0,2472
100184086,PRD3,0,0,30,50,0,60,60,31,150,90,90,0,30,110,241,180,561
100184086,PRD1,210,180,90,60,120,300,60,300,420,214,302,158,480,480,780,674,2414
100185068,PRD2,80,150,60,165,120,150,210,141,201,0,0,0,290,435,552,0,1277
100185068,PRD3,663,482,390,367,420,457,427,360,497,440,423,372,1535,1244,1284,1235,5298
100185068,PRD1,450,698,420,1170,934,1418,934,1229,1178,960,578,334,1568,3522,3341,1872,10303
100186066,PRD2,30,0,60,0,0,0,30,60,63,0,0,0,90,0,153,0,243
100186066,PRD3,160,90,134,180,90,120,180,150,210,210,30,90,384,390,540,330,1644
100186066,PRD1,150,90,210,60,180,60,60,60,60,210,97,270,450,300,180,577,1507
100187143,PRD1,120,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120
100245055,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100258033,PRD1,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
100259045,PRD2,30,200,400,300,490,30,95,30,60,0,0,0,630,820,185,0,1635
100259045,PRD1,100,0,107,100,0,0,0,0,0,50,50,0,207,100,0,100,407
100262001,PRD2,424,180,154,120,124,94,60,64,0,0,0,0,758,338,124,0,1220
100262001,PRD3,240,90,0,60,0,0,0,0,0,0,0,0,330,60,0,0,390
100262001,PRD1,360,240,210,240,90,60,60,60,60,30,60,60,810,390,180,150,1530
100264044,PRD2,30,0,30,30,120,30,30,60,0,0,0,0,60,180,90,0,330
100264044,PRD3,60,0,0,0,60,0,60,0,10,0,60,0,60,60,70,60,250
100264044,PRD1,240,120,210,90,90,150,90,90,120,120,30,120,570,330,300,270,1470
100266073,PRD2,0,60,90,0,90,60,0,120,120,0,0,0,150,150,240,0,540
100266073,PRD3,0,0,30,15,10,0,0,60,30,0,0,30,30,25,90,30,175
100266073,PRD1,0,120,60,0,60,60,60,0,0,0,0,0,180,120,60,0,360
100267074,PRD2,97,180,90,221,150,290,120,120,300,0,0,0,367,661,540,0,1568
100267074,PRD3,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,20
100267074,PRD1,0,0,0,0,30,0,30,0,0,150,90,0,0,30,30,240,300
100269084,PRD2,120,410,530,490,700,268,120,350,150,0,0,0,1060,1458,620,0,3138
100269084,PRD3,390,120,81,282,222,390,90,160,440,30,30,170,591,894,690,230,2405
100269084,PRD1,450,850,670,421,368,660,494,610,470,390,300,250,1970,1449,1574,940,5933
100270088,PRD2,120,220,100,70,130,180,120,90,90,0,0,0,440,380,300,0,1120
100270088,PRD3,0,0,30,0,60,30,0,0,0,0,0,0,30,90,0,0,120
100270088,PRD1,240,268,420,210,150,180,240,180,120,14,0,74,928,540,540,88,2096
100272083,PRD2,30,0,150,210,90,50,30,60,30,0,0,0,180,350,120,0,650
100272083,PRD3,150,70,120,150,0,30,30,60,30,60,0,30,340,180,120,90,730
100272083,PRD1,0,180,0,60,0,30,0,0,30,90,30,0,180,90,30,120,420
100273077,PRD1,0,0,0,120,0,0,0,0,0,0,0,0,0,120,0,0,120
100274069,PRD3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
100274069,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100275130,PRD2,90,0,90,0,90,30,0,30,30,0,0,0,180,120,60,0,360
100275130,PRD3,0,10,30,0,0,0,0,0,0,0,0,0,40,0,0,0,40
100276031,PRD2,0,0,30,0,30,30,90,30,0,0,0,0,30,60,120,0,210
100276031,PRD3,20,10,60,30,0,0,0,0,30,0,120,120,90,30,30,240,390
100276031,PRD1,260,120,120,90,120,0,90,90,60,0,0,0,500,210,240,0,950
100276158,PRD2,90,30,90,30,60,60,60,60,90,0,0,0,210,150,210,0,570
100276158,PRD3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
100276158,PRD1,0,0,0,0,0,0,0,0,0,90,30,0,0,0,0,120,120
100277182,PRD2,60,0,60,0,0,0,0,60,0,0,0,0,120,0,60,0,180
100278089,PRD2,30,0,0,0,10,0,0,0,0,0,0,0,30,10,0,0,40
100278089,PRD3,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,14
100278213,PRD2,726,710,616,641,856,696,1070,730,758,60,0,0,2052,2193,2558,60,6863
100278213,PRD3,30,30,60,150,94,97,210,64,64,227,30,90,120,341,338,347,1146
100278213,PRD1,690,512,540,1030,630,510,750,870,660,1320,960,752,1742,2170,2280,3032,9224
100280019,PRD2,0,0,10,0,0,60,0,0,0,0,0,0,10,60,0,0,70
100280019,PRD3,240,150,150,270,300,540,300,180,60,180,240,180,540,1110,540,600,2790
100280019,PRD1,0,0,0,0,0,0,0,0,90,30,120,90,0,0,90,240,330
100282067,PRD1,0,0,0,0,60,0,0,0,0,0,0,60,0,60,0,60,120
100282192,PRD2,90,60,60,30,0,20,0,100,0,0,0,0,210,50,100,0,360
100282192,PRD3,0,10,0,60,50,135,30,283,160,0,60,180,10,245,473,240,968
100282192,PRD1,150,60,180,0,120,130,560,210,120,90,150,0,390,250,890,240,1770
100284037,PRD1,0,0,0,0,120,0,0,0,0,0,0,0,0,120,0,0,120
100284182,PRD2,270,270,240,150,330,300,240,360,420,0,0,0,780,780,1020,0,2580
100284182,PRD3,150,270,240,120,210,120,240,90,150,254,180,150,660,450,480,584,2174
100284182,PRD1,450,330,96,338,345,660,120,390,240,480,390,180,876,1343,750,1050,4019
100285134,PRD2,270,270,187,210,150,240,90,210,120,0,0,0,727,600,420,0,1747
100285134,PRD3,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,30
100285134,PRD1,150,120,200,154,230,214,184,124,180,200,150,90,470,598,488,440,1996
100286096,PRD2,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30
100286096,PRD1,340,540,620,590,550,440,200,350,440,480,560,260,1500,1580,990,1300,5370
100353052,PRD1,1520,100,620,660,1150,760,1360,320,100,0,0,0,2240,2570,1780,0,6590
100358001,PRD3,100,0,0,0,0,0,120,0,0,0,0,0,100,0,120,0,220
100359057,PRD2,0,0,0,480,30,120,105,90,30,0,0,0,0,630,225,0,855
100359057,PRD3,0,30,60,0,0,120,0,30,0,60,60,0,90,120,30,120,360
100359057,PRD1,574,240,436,322,249,120,122,276,394,614,606,486,1250,691,792,1706,4439
100364024,PRD2,0,0,30,0,30,0,30,30,30,0,0,0,30,30,90,0,150
100364024,PRD1,0,0,0,40,100,0,0,120,0,0,0,0,0,140,120,0,260
100366090,PRD2,120,120,30,0,60,0,0,30,60,0,0,0,270,60,90,0,420
100366090,PRD3,220,250,0,0,0,0,0,0,0,0,60,0,470,0,0,60,530
100366090,PRD1,450,254,160,120,60,220,90,0,60,120,120,0,864,400,150,240,1654
100369067,PRD2,210,64,120,120,90,120,160,175,30,0,0,0,394,330,365,0,1089
100369067,PRD3,311,150,164,160,231,251,100,150,272,294,280,30,625,642,522,604,2393
100369067,PRD1,236,486,472,372,502,575,263,502,464,288,360,270,1194,1449,1229,918,4790
100370106,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100372029,PRD2,180,180,360,420,420,510,600,330,150,0,0,0,720,1350,1080,0,3150
100372029,PRD3,1080,1170,1370,1570,1226,1304,1236,1441,1795,1080,750,690,3620,4100,4472,2520,14712
100372029,PRD1,870,1050,1650,1140,1202,1020,1390,1245,1710,1630,1460,1949,3570,3362,4345,5039,16316
100378146,PRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100380018,PRD2,0,0,0,60,90,30,40,0,60,0,0,0,0,180,100,0,280
100380018,PRD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100380018,PRD1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,21
100381012,PRD1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,30
100383038,PRD2,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,40
100383038,PRD3,20,26,40,0,0,0,48,180,0,30,0,0,86,0,228,30,344
100384041,PRD2,0,0,0,0,0,0,90,30,0,0,0,0,0,0,120,0,120
100384041,PRD3,40,10,20,0,0,0,0,40,120,0,0,0,70,0,160,0,230
100385090,PRD2,361,275,270,391,420,660,225,210,330,0,0,0,906,1471,765,0,3142
100385090,PRD3,90,240,330,210,270,480,90,360,120,360,105,0,660,960,570,465,2655
100385090,PRD1,90,15,90,120,180,102,120,60,120,150,150,90,195,402,300,390,1287
110260009,PRD1,0,0,0,0,0,0,0,60,0,30,0,30,0,0,60,60,120
110262004,PRD3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,30
110262004,PRD1,0,0,30,30,30,0,30,30,30,0,0,0,30,60,90,0,180
110263061,PRD2,0,0,10,0,0,0,0,14,0,0,0,0,10,0,14,0,24
